"","X","Brewery_ID","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
"2112",2112,446,"Trail Maker Pale Ale",1251,0.065,NA,"American Pale Ale (APA)",12,"Howard Brewing Company","Lenoir"," NC"
"2113",2113,446,"Action Man Lager",1250,0.055,NA,"Vienna Lager",12,"Howard Brewing Company","Lenoir"," NC"
"2114",2114,447,"Cranberry Blend",1246,0.049,NA,"Cider",12,"Downeast Cider House","Leominster"," MA"
"2115",2115,447,"Orignal Blend",977,0.051,NA,"Cider",12,"Downeast Cider House","Leominster"," MA"
"2116",2116,448,"Big Nose",1242,0.073,50,"American IPA",12,"Swamp Head Brewery","Gainesville"," FL"
"2117",2117,448,"Cotton Mouth",1241,0.05,10,"Witbier",12,"Swamp Head Brewery","Gainesville"," FL"
"2118",2118,448,"Stump Knocker Pale Ale",1240,0.056,35,"American Pale Ale (APA)",12,"Swamp Head Brewery","Gainesville"," FL"
"2119",2119,448,"Midnight Oil",1239,0.05,38,"Oatmeal Stout",12,"Swamp Head Brewery","Gainesville"," FL"
"2120",2120,448,"Wild Night",1238,0.059,18,"Cream Ale",12,"Swamp Head Brewery","Gainesville"," FL"
"2121",2121,449,"Pit Stop Chocolate Porter",1237,0.037,34,"American Porter",12,"Mavericks Beer Company","Half Moon Bay"," CA"
"2122",2122,449,"Pace Setter Belgian Style Wit",1236,0.037,21,"Witbier",12,"Mavericks Beer Company","Half Moon Bay"," CA"
"2123",2123,449,"Back in the Saddle Rye Pale Ale",1047,0.037,53,"American Pale Ale (APA)",12,"Mavericks Beer Company","Half Moon Bay"," CA"
"2124",2124,450,"Dodgy Knight Imperial IPA",1229,0.08,95,"American Double / Imperial IPA",12,"TailGate Beer","San Diego"," CA"
"2125",2125,450,"TailGate Saison",1164,0.05,NA,"Saison / Farmhouse Ale",12,"TailGate Beer","San Diego"," CA"
"2126",2126,450,"TailGate IPA",663,0.05,44,"American IPA",24,"TailGate Beer","San Diego"," CA"
"2127",2127,450,"TailGate IPA",662,0.05,44,"American IPA",12,"TailGate Beer","San Diego"," CA"
"2128",2128,450,"TailGate Hefeweizen",623,0.049,28,"Hefeweizen",24,"TailGate Beer","San Diego"," CA"
"2129",2129,450,"Blacktop Blonde",622,0.05,19,"American Blonde Ale",24,"TailGate Beer","San Diego"," CA"
"2130",2130,450,"Blacktop Blonde",362,0.05,19,"American Blonde Ale",12,"TailGate Beer","San Diego"," CA"
"2131",2131,450,"TailGate Hefeweizen",361,0.049,28,"Hefeweizen",12,"TailGate Beer","San Diego"," CA"
"2132",2132,451,"Hoppy Bitch IPA",1227,0.063,NA,"American IPA",16,"Northwest Brewing Company","Pacific"," WA"
"2133",2133,451,"Three Skulls Ale Pale Ale",1226,0.063,42,"American Pale Ale (APA)",16,"Northwest Brewing Company","Pacific"," WA"
"2134",2134,452,"Dank IPA",1224,0.065,NA,"American IPA",16,"Dad & Dude's Breweria","Aurora"," CO"
"2135",2135,452,"Dank IPA (2012)",964,0.065,NA,"American IPA",16,"Dad & Dude's Breweria","Aurora"," CO"
"2136",2136,453,"All American Blonde Ale",1219,0.05,NA,"American Blonde Ale",12,"Centennial Beer Company","Edwards"," CO"
"2137",2137,453,"All American Red Ale",1218,0.05,NA,"American Amber / Red Ale",12,"Centennial Beer Company","Edwards"," CO"
"2138",2138,454,"Chuli Stout",1213,0.059,55,"Irish Dry Stout",12,"Denali Brewing Company","Talkeetna"," AK"
"2139",2139,454,"Mother Ale",1159,0.056,46,"American Blonde Ale",12,"Denali Brewing Company","Talkeetna"," AK"
"2140",2140,454,"Twister Creek India Pale Ale",947,0.065,71,"American IPA",12,"Denali Brewing Company","Talkeetna"," AK"
"2141",2141,454,"Single Engine Red",929,0.058,46,"Irish Red Ale",12,"Denali Brewing Company","Talkeetna"," AK"
"2142",2142,455,"Mirror Pond Pale Ale",1210,0.05,40,"American Pale Ale (APA)",12,"Deschutes Brewery","Bend"," OR"
"2143",2143,456,"Dam Lager",1207,0.045,NA,"American Amber / Red Lager",12,"Sunken City Brewing Company","Hardy"," VA"
"2144",2144,456,"Red Clay IPA",1206,0.07,NA,"American IPA",12,"Sunken City Brewing Company","Hardy"," VA"
"2145",2145,457,"Hips Don't Lie",1204,0.062,NA,"Hefeweizen",16,"Lucette Brewing Company","Menominie"," WI"
"2146",2146,457,"Ride Again Pale Ale",1122,0.052,NA,"American Pale Ale (APA)",16,"Lucette Brewing Company","Menominie"," WI"
"2147",2147,457,"The Farmer's Daughter",700,0.048,NA,"American Blonde Ale",16,"Lucette Brewing Company","Menominie"," WI"
"2148",2148,458,"Bomber Mountain Amber Ale (2013)",1200,0.046,20,"American Amber / Red Ale",12,"The Black Tooth Brewing Company","Sheridan"," WY"
"2149",2149,458,"Indian Paintbrush IPA",1199,0.07,75,"American IPA",12,"The Black Tooth Brewing Company","Sheridan"," WY"
"2150",2150,458,"Saddle Bronc Brown Ale (2013)",1198,0.048,16,"English Brown Ale",12,"The Black Tooth Brewing Company","Sheridan"," WY"
"2151",2151,458,"Wagon Box Wheat Beer",1197,0.059,15,"American Pale Wheat Ale",12,"The Black Tooth Brewing Company","Sheridan"," WY"
"2152",2152,459,"Skilak Scottish Ale",1193,0.058,NA,"Scottish Ale",12,"Kenai River Brewing Company","Soldotna"," AK"
"2153",2153,459,"Peninsula Brewers Reserve (PBR)",1187,0.05,15,"American Blonde Ale",12,"Kenai River Brewing Company","Soldotna"," AK"
"2154",2154,459,"Sunken Island IPA",349,0.068,NA,"American IPA",12,"Kenai River Brewing Company","Soldotna"," AK"
"2155",2155,459,"Skilak Scottish Ale (2011)",348,0.058,NA,"Scottish Ale",12,"Kenai River Brewing Company","Soldotna"," AK"
"2156",2156,460,"River North White Ale",1180,0.05,NA,"Witbier",16,"River North Brewery","Denver"," CO"
"2157",2157,460,"River North Ale",1179,0.05,NA,"American Amber / Red Ale",16,"River North Brewery","Denver"," CO"
"2158",2158,461,"77 Fremont Select Spring Session IPA",1174,0.04,NA,"American IPA",12,"Fremont Brewing Company","Seattle"," WA"
"2159",2159,461,"Fremont Organic Pale Ale",1116,0.045,NA,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle"," WA"
"2160",2160,461,"Abominable Ale",994,0.08,NA,"English Strong Ale",12,"Fremont Brewing Company","Seattle"," WA"
"2161",2161,461,"Harvest Ale",901,0.065,35,"Saison / Farmhouse Ale",12,"Fremont Brewing Company","Seattle"," WA"
"2162",2162,461,"Fremont Summer Ale",875,0.065,45,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle"," WA"
"2163",2163,461,"Universale Pale Ale",858,0.056,30,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle"," WA"
"2164",2164,461,"Interurban IPA",857,0.065,80,"American IPA",12,"Fremont Brewing Company","Seattle"," WA"
"2165",2165,462,"Mo's Gose",1172,0.052,10,"Gose",16,"Armstrong Brewing Company","South San Francisco"," CA"
"2166",2166,463,"Colorado Native",1165,0.055,26,"American Amber / Red Lager",12,"AC Golden Brewing Company","Golden"," CO"
"2167",2167,463,"Colorado Native (2011)",431,0.055,26,"American Amber / Red Lager",12,"AC Golden Brewing Company","Golden"," CO"
"2168",2168,464,"La Frontera Premium IPA",1158,0.078,NA,"American IPA",12,"Big Bend Brewing Company","Alpine"," TX"
"2169",2169,464,"Tejas Lager",1157,0.047,NA,"Czech Pilsener",12,"Big Bend Brewing Company","Alpine"," TX"
"2170",2170,464,"Number 22 Porter",1156,0.064,NA,"American Porter",12,"Big Bend Brewing Company","Alpine"," TX"
"2171",2171,464,"Big Bend Hefeweizen",1155,0.056,NA,"Hefeweizen",12,"Big Bend Brewing Company","Alpine"," TX"
"2172",2172,464,"Terlingua Gold",1154,0.06,NA,"American Blonde Ale",12,"Big Bend Brewing Company","Alpine"," TX"
"2173",2173,465,"Descender IPA",1109,0.07,70,"American IPA",12,"Good Life Brewing Company","Bend"," OR"
"2174",2174,465,"Sweet As Pacific Ale",1108,0.06,18,"American Pale Wheat Ale",12,"Good Life Brewing Company","Bend"," OR"
"2175",2175,466,"Nut Sack Imperial Brown Ale",1107,0.07,NA,"American Brown Ale",12,"Engine 15 Brewing","Jacksonville Beach"," FL"
"2176",2176,467,"Pablo Beach Pale Ale",1106,0.05,30,"American Pale Ale (APA)",12,"Green Room Brewing","Jacksonville"," FL"
"2177",2177,468,"Tampa Pale Ale",1096,NA,NA,"American Pale Ale (APA)",12,"Brindle Dog Brewing Company","Tampa Bay"," FL"
"2178",2178,468,"Orange Grove Wheat Ale",1095,NA,NA,"American Pale Wheat Ale",12,"Brindle Dog Brewing Company","Tampa Bay"," FL"
"2179",2179,469,"Side Kick Kölsch",1087,0.05,NA,"Kölsch",12,"Peace Tree Brewing Company","Knoxville"," IA"
"2180",2180,470,"RecreationAle",1082,0.047,42,"American Pale Ale (APA)",12,"Terrapin Brewing Company","Athens"," GA"
"2181",2181,471,"Pete's ESP Lager (1998)",1062,0.051,NA,"American Pale Lager",12,"Pete's Brewing Company","San Antonio"," TX"
"2182",2182,471,"Pete's Wicked Summer Brew (1995)",1061,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
"2183",2183,471,"Pete's Wicked Bohemian Pilsner (1997)",1060,0.049,NA,"Czech Pilsener",12,"Pete's Brewing Company","San Antonio"," TX"
"2184",2184,471,"Pete's Wicked Pale Ale (1997)",1056,NA,NA,"American Pale Ale (APA)",12,"Pete's Brewing Company","San Antonio"," TX"
"2185",2185,471,"Pete's Wicked Summer Brew (2002)",1055,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
"2186",2186,471,"Pete's Wicked Summer Brew (1997)",1054,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
"2187",2187,471,"Pete's Wicked Summer Brew (1996)",1053,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio"," TX"
"2188",2188,472,"The Hole in Hadrian's Wall",1059,0.095,19,"Scottish Ale",16,"Okoboji Brewing Company","Spirit Lake"," IA"
"2189",2189,472,"33 Select Brown Ale",1058,0.065,26,"American Brown Ale",16,"Okoboji Brewing Company","Spirit Lake"," IA"
"2190",2190,472,"Midwest Charm Farmhouse Ale",603,0.06,29,"Saison / Farmhouse Ale",16,"Okoboji Brewing Company","Spirit Lake"," IA"
"2191",2191,472,"Boji Blue Pale Ale",602,0.05,45,"American Pale Ale (APA)",16,"Okoboji Brewing Company","Spirit Lake"," IA"
"2192",2192,472,"Winter Games Select #32 Stout",601,0.057,26,"American Stout",16,"Okoboji Brewing Company","Spirit Lake"," IA"
"2193",2193,472,"Boji Beach Golden Rye Ale",600,0.05,23,"Rye Beer",16,"Okoboji Brewing Company","Spirit Lake"," IA"
"2194",2194,473,"South Ridge Amber Ale",1057,0.06,31,"American Amber / Red Ale",16,"Crystal Springs Brewing Company","Boulder"," CO"
"2195",2195,473,"Summertime Ale",681,0.052,23,"Kölsch",16,"Crystal Springs Brewing Company","Boulder"," CO"
"2196",2196,474,"Underachiever",1039,0.05,NA,"American Adjunct Lager",16,"Engine House 9","Tacoma"," WA"
"2197",2197,475,"Big Island Shandy",1027,0.05,NA,"Shandy",16,"Tonka Beer Company","Minnetonka"," MN"
"2198",2198,475,"Preservation IPA",1026,0.068,NA,"American IPA",16,"Tonka Beer Company","Minnetonka"," MN"
"2199",2199,476,"Watership Brown Ale",1021,0.072,55,"American Brown Ale",12,"Red Hare Brewing Company","Marietta"," GA"
"2200",2200,476,"Gangway IPA",938,0.062,55,"American IPA",12,"Red Hare Brewing Company","Marietta"," GA"
"2201",2201,476,"Long Day Lager",715,0.049,NA,"Czech Pilsener",12,"Red Hare Brewing Company","Marietta"," GA"
"2202",2202,477,"Orange Wheat",1016,0.046,17,"Fruit / Vegetable Beer",12,"Hangar 24 Craft Brewery","Redlands"," CA"
"2203",2203,477,"Hangar 24 Helles Lager",1015,0.043,14,"Munich Helles Lager",12,"Hangar 24 Craft Brewery","Redlands"," CA"
"2204",2204,478,"Big Elm IPA",1003,0.07,NA,"American IPA",12,"Big Elm Brewing","Sheffield"," MA"
"2205",2205,478,"Gerry Dog Stout",1002,0.065,NA,"American Stout",12,"Big Elm Brewing","Sheffield"," MA"
"2206",2206,478,"413 Farmhouse Ale",1001,0.06,NA,"Saison / Farmhouse Ale",12,"Big Elm Brewing","Sheffield"," MA"
"2207",2207,479,"Good People Pale Ale",1000,0.056,36,"American Pale Ale (APA)",12,"Good People Brewing Company","Birmingham"," AL"
"2208",2208,479,"Snake Handler Double IPA",312,0.093,103,"American Double / Imperial IPA",12,"Good People Brewing Company","Birmingham"," AL"
"2209",2209,479,"Coffee Oatmeal Stout",311,0.06,54,"Oatmeal Stout",12,"Good People Brewing Company","Birmingham"," AL"
"2210",2210,479,"Good People IPA",309,0.06,64,"American IPA",12,"Good People Brewing Company","Birmingham"," AL"
"2211",2211,479,"Good People American Brown Ale",308,0.058,36,"American Brown Ale",12,"Good People Brewing Company","Birmingham"," AL"
"2212",2212,480,"Loose Cannon",990,0.072,45,"American IPA",12,"Heavy Seas Beer","Halethorpe"," MD"
"2213",2213,480,"AARGHtoberfest!",989,0.06,30,"Märzen / Oktoberfest",12,"Heavy Seas Beer","Halethorpe"," MD"
"2214",2214,480,"Davy Jones Lager",988,0.06,NA,"Cream Ale",12,"Heavy Seas Beer","Halethorpe"," MD"
"2215",2215,481,"Face Down Brown Ale",973,0.057,NA,"American Brown Ale",12,"Telluride Brewing Company","Telluride"," CO"
"2216",2216,481,"Tempter IPA",827,0.064,NA,"American IPA",12,"Telluride Brewing Company","Telluride"," CO"
"2217",2217,481,"Bridal Veil Rye Pale Ale",589,0.055,NA,"American Pale Ale (APA)",12,"Telluride Brewing Company","Telluride"," CO"
"2218",2218,482,"Rude Parrot IPA",972,0.059,75,"American IPA",16,"7 Seas Brewing Company","Gig Harbor"," WA"
"2219",2219,482,"British Pale Ale (2010)",866,0.054,30,"English Pale Ale",16,"7 Seas Brewing Company","Gig Harbor"," WA"
"2220",2220,482,"British Pale Ale",48,0.054,30,"English Pale Ale",16,"7 Seas Brewing Company","Gig Harbor"," WA"
"2221",2221,482,"Ballz Deep Double IPA",47,0.084,82,"American Double / Imperial IPA",16,"7 Seas Brewing Company","Gig Harbor"," WA"
"2222",2222,483,"Des Moines IPA",970,0.068,75,"American IPA",16,"Confluence Brewing Company","Des Moines"," IA"
"2223",2223,483,"Capital Gold Golden Lager",969,0.048,22,"German Pilsener",16,"Confluence Brewing Company","Des Moines"," IA"
"2224",2224,483,"Farmer John's Multi-Grain Ale",968,0.056,21,"American Blonde Ale",16,"Confluence Brewing Company","Des Moines"," IA"
"2225",2225,484,"Topcutter India Pale Ale",966,0.068,70,"American IPA",12,"Bale Breaker Brewing Company","Yakima"," WA"
"2226",2226,484,"Field 41 Pale Ale",965,0.044,38,"American Pale Ale (APA)",12,"Bale Breaker Brewing Company","Yakima"," WA"
"2227",2227,485,"Manhattan Gold Lager (1990)",963,NA,NA,"American Amber / Red Lager",12,"The Manhattan Brewing Company","New York"," NY"
"2228",2228,486,"Mac's Highlander Pale Ale (2000)",962,0.05,NA,"American Pale Ale (APA)",12,"MacTarnahans Brewing Company","Portland"," OR"
"2229",2229,486,"Mac's Scottish Style Amber Ale (2000)",961,0.051,32,"American Amber / Red Ale",12,"MacTarnahans Brewing Company","Portland"," OR"
"2230",2230,487,"Wisco Disco",953,0.051,31,"American Amber / Red Ale",16,"Stillmank Beer Company","Green Bay"," WI"
"2231",2231,488,"Long Hammer IPA",945,0.065,44,"American IPA",16,"Redhook Brewery","Woodinville"," WA"
"2232",2232,488,"Long Hammer IPA",583,0.065,44,"American IPA",12,"Redhook Brewery","Woodinville"," WA"
"2233",2233,488,"Copper Hook (2011)",339,0.058,27,"American Amber / Red Ale",12,"Redhook Brewery","Woodinville"," WA"
"2234",2234,489,"Dock Street Amber Beer (1992)",944,NA,NA,"American Amber / Red Ale",12,"Dock Street Brewery","Philadelphia"," PA"
"2235",2235,490,"Toxic Sludge",939,0.07,NA,"American Black Ale",16,"Blue Point Brewing Company","Patchogue"," NY"
"2236",2236,490,"Blue Point White IPA",692,0.06,40,"American White IPA",12,"Blue Point Brewing Company","Patchogue"," NY"
"2237",2237,490,"Blue Point Summer Ale",667,0.044,16,"American Blonde Ale",12,"Blue Point Brewing Company","Patchogue"," NY"
"2238",2238,490,"Toasted Lager",665,0.055,28,"Vienna Lager",12,"Blue Point Brewing Company","Patchogue"," NY"
"2239",2239,491,"Loafin Bräu",936,0.055,NA,"Altbier",16,"Tampa Bay Brewing Company","Tampa"," FL"
"2240",2240,491,"Old Elephant Foot IPA",544,0.07,80,"American IPA",16,"Tampa Bay Brewing Company","Tampa"," FL"
"2241",2241,492,"Deadicated Amber",924,0.054,27,"American Amber / Red Ale",16,"Devil's Canyon Brewery","Belmont"," CA"
"2242",2242,492,"Kaleidoscope Collaboration 2012",731,NA,NA,"American Black Ale",16,"Devil's Canyon Brewery","Belmont"," CA"
"2243",2243,492,"California Sunshine Rye IPA",730,0.071,85,"American IPA",16,"Devil's Canyon Brewery","Belmont"," CA"
"2244",2244,492,"Full Boar Scotch Ale",647,0.074,12,"Scotch Ale / Wee Heavy",16,"Devil's Canyon Brewery","Belmont"," CA"
"2245",2245,493,"Sunsplash Golden Ale (2004)",922,0.045,NA,"American Blonde Ale",12,"Stone Coast Brewing Company","Portland"," ME"
"2246",2246,494,"Northern Lights Amber Ale",921,0.05,15,"American Amber / Red Ale",12,"Broken Tooth Brewing Company","Anchorage"," AK"
"2247",2247,494,"Polar Pale Ale",920,0.052,17,"American Pale Ale (APA)",12,"Broken Tooth Brewing Company","Anchorage"," AK"
"2248",2248,494,"Chugach Session Ale",919,0.048,NA,"Cream Ale",12,"Broken Tooth Brewing Company","Anchorage"," AK"
"2249",2249,494,"Fairweather IPA",648,0.061,64,"American IPA",12,"Broken Tooth Brewing Company","Anchorage"," AK"
"2250",2250,495,"Frankenlou's IPA",918,0.07,105,"American IPA",16,"Seven Brides Brewery","Silverton"," OR"
"2251",2251,495,"Becky's Black Cat Porter",917,0.07,55,"American Porter",16,"Seven Brides Brewery","Silverton"," OR"
"2252",2252,496,"Green Head IPA",915,0.072,NA,"American IPA",12,"Newburyport Brewing Company","Newburyport"," MA"
"2253",2253,496,"Plum Island Belgian White",914,0.054,NA,"Witbier",12,"Newburyport Brewing Company","Newburyport"," MA"
"2254",2254,496,"Newburyport Pale Ale",913,0.055,NA,"American Pale Ale (APA)",12,"Newburyport Brewing Company","Newburyport"," MA"
"2255",2255,497,"Hop Abomination",881,0.066,100,"American IPA",12,"Dry Dock Brewing Company","Aurora"," CO"
"2256",2256,497,"Apricot Blonde",880,0.051,17,"Fruit / Vegetable Beer",12,"Dry Dock Brewing Company","Aurora"," CO"
"2257",2257,497,"Dry Dock Hefeweizen",872,0.043,12,"Hefeweizen",12,"Dry Dock Brewing Company","Aurora"," CO"
"2258",2258,497,"Dry Dock Amber Ale",871,0.058,49,"American Amber / Red Ale",12,"Dry Dock Brewing Company","Aurora"," CO"
"2259",2259,498,"THP White (2006)",870,NA,NA,"Witbier",12,"Cans Bar and Canteen","Charlotte"," NC"
"2260",2260,498,"THP Amber (2006)",869,NA,NA,"American Amber / Red Ale",12,"Cans Bar and Canteen","Charlotte"," NC"
"2261",2261,498,"THP Light (2006)",868,NA,NA,"American Blonde Ale",12,"Cans Bar and Canteen","Charlotte"," NC"
"2262",2262,498,"THP Dark (2006)",867,NA,NA,"English Dark Mild Ale",12,"Cans Bar and Canteen","Charlotte"," NC"
"2263",2263,499,"Special Amber",855,0.05,22,"Vienna Lager",12,"Sprecher Brewing Company","Glendale"," WI"
"2264",2264,499,"Special Amber",445,0.05,22,"Vienna Lager",12,"Sprecher Brewing Company","Glendale"," WI"
"2265",2265,500,"Mystical Stout",826,0.054,NA,"Irish Dry Stout",16,"Wildwood Brewing Company","Stevensville"," MT"
"2266",2266,500,"Bodacious Bock",825,0.075,NA,"Bock",16,"Wildwood Brewing Company","Stevensville"," MT"
"2267",2267,500,"Ambitious Lager",813,0.05,NA,"Munich Helles Lager",16,"Wildwood Brewing Company","Stevensville"," MT"
"2268",2268,501,"Tonganoxie Honey Wheat",824,0.044,22,"American Pale Wheat Ale",12,"High Noon Saloon And Brewery","Leavenworth"," KS"
"2269",2269,501,"Oregon Trail Unfiltered Raspberry Wheat",616,0.045,NA,"Fruit / Vegetable Beer",12,"High Noon Saloon And Brewery","Leavenworth"," KS"
"2270",2270,501,"Annie's Amber Ale",96,0.055,NA,"American Amber / Red Ale",12,"High Noon Saloon And Brewery","Leavenworth"," KS"
"2271",2271,502,"Woodchuck Amber Hard Cider",822,0.05,NA,"Cider",12,"Woodchuck Hard Cider","Middlebury"," VT"
"2272",2272,503,"Sea Dog Wild Blueberry Wheat Ale",815,0.047,NA,"Fruit / Vegetable Beer",12,"Sea Dog Brewing Company","Portland"," ME"
"2273",2273,504,"Gordon (2005)",805,0.092,85,"American Double / Imperial IPA",12,"Oskar Blues Brewery","Lyons"," CO"
"2274",2274,504,"Ten Fidy Imperial Stout (2008)",804,0.095,98,"Russian Imperial Stout",12,"Oskar Blues Brewery","Lyons"," CO"
"2275",2275,504,"Ten Fidy Imperial Stout (2007)",803,0.099,98,"Russian Imperial Stout",12,"Oskar Blues Brewery","Lyons"," CO"
"2276",2276,504,"Old Chub (2008)",787,0.08,35,"Scottish Ale",12,"Oskar Blues Brewery","Lyons"," CO"
"2277",2277,504,"Old Chub (2004)",786,0.08,35,"Scottish Ale",12,"Oskar Blues Brewery","Lyons"," CO"
"2278",2278,504,"Old Chub (2003)",785,0.08,35,"Scottish Ale",12,"Oskar Blues Brewery","Lyons"," CO"
"2279",2279,504,"Dale's Pale Ale (2008)",745,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Lyons"," CO"
"2280",2280,504,"Dale's Pale Ale (2006)",744,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Lyons"," CO"
"2281",2281,504,"Dale's Pale Ale (2004)",743,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Lyons"," CO"
"2282",2282,504,"Dale's Pale Ale (2003)",742,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Lyons"," CO"
"2283",2283,504,"Dale's Pale Ale (2002)",741,0.065,65,"American Pale Ale (APA)",12,"Oskar Blues Brewery","Lyons"," CO"
